subject_code,research_site_name,species_common_name,sex,age,housing_name,behavior_name,diet_name,measurement_name,measurement_value,measurement_date,measurement_user_date
Al-Ch-12,Alamogordo Primate Facility,Chimpanzee,Male,28,Mixed,Social,Chow,Body Weight,79.5,2003-09-10T05:00:00.000Z,2008-04-07T16:19:08.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,12.75,Mixed,Social,Chow,Body Weight,79.5,1990-11-20T06:00:00.000Z,2008-10-03T17:28:23.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,41.5,Inside,Social,Chow,Body Weight,79.5,1999-09-27T17:00:00.000Z,1999-09-27T17:00:00.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,22.5,Mixed,Social,Chow,Body Weight,79.5,2009-08-31T12:00:00.000Z,2021-03-05T17:45:23.258Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,21.25,Mixed,Social,Chow,Body Weight,79.5,2008-06-11T05:00:00.000Z,2008-09-12T16:14:25.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,35,Inside,Social,Chow,Body Weight,79.5,1991-11-18T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,21.25,Mixed,Social,Chow,Body Weight,79.5,2008-06-25T12:00:00.000Z,2021-03-05T17:45:24.895Z
Ye-Ch-151,Emory NPRC,Chimpanzee,Female,14.25,Inside,Social,Chow,Body Weight,79.5,1998-05-26T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,20.5,Mixed,Social,Chow,Body Weight,79.5,2007-09-06T05:00:00.000Z,2008-09-12T16:14:25.000Z
Ye-Ch-28,Emory NPRC,Chimpanzee,Female,25.5,Inside,Social,Chow,Body Weight,79.4,1991-04-04T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,29,Inside,Social,Chow,Body Weight,79.38,2019-12-29T12:00:00.000Z,2023-03-26T22:40:15.472Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36.5,Inside,Social,Chow,Body Weight,79.38,2021-07-30T12:00:00.000Z,2023-03-26T22:40:00.625Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36.25,Inside,Social,Chow,Body Weight,79.38,2021-05-29T12:00:00.000Z,2023-03-26T22:40:00.716Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35.25,Inside,Social,Chow,Body Weight,79.38,2020-04-20T12:00:00.000Z,2023-03-26T22:40:01.355Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35,Inside,Social,Chow,Body Weight,79.38,2020-03-28T12:00:00.000Z,2023-03-26T22:40:01.397Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,31,Inside,Social,Chow,Body Weight,79.38,2022-01-25T12:00:00.000Z,2023-03-26T22:40:14.210Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,30.5,Inside,Social,Chow,Body Weight,79.38,2015-08-09T12:00:00.000Z,2023-03-26T22:40:04.334Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,29.25,Inside,Social,Chow,Body Weight,79.38,2020-03-31T12:00:00.000Z,2023-03-26T22:40:15.345Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,29.25,Inside,Social,Chow,Body Weight,79.38,2020-05-24T12:00:00.000Z,2023-03-26T22:40:15.261Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,30,Inside,Social,Chow,Body Weight,79.379,2018-01-24T12:00:00.000Z,2023-03-26T22:40:20.979Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26.25,Inside,Social,Chow,Body Weight,79.379,2017-03-21T12:00:00.000Z,2023-03-26T22:40:16.931Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,29.5,Inside,Social,Chow,Body Weight,79.379,2017-07-29T12:00:00.000Z,2023-03-26T22:40:21.319Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,32.25,Inside,Social,Chow,Body Weight,79.379,2023-05-24T12:00:00.000Z,2023-07-08T00:47:50.908Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,38.25,Inside,Social,Chow,Body Weight,79.379,2023-05-24T12:00:00.000Z,2023-07-08T00:47:50.692Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28.75,Inside,Social,Chow,Body Weight,79.379,2016-09-26T12:00:00.000Z,2023-03-26T22:40:21.679Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,79.151,2019-11-30T12:00:00.000Z,2023-03-26T22:40:01.600Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,31,Inside,Social,Chow,Body Weight,79.15,2022-02-22T12:00:00.000Z,2023-03-26T22:40:14.159Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,31.25,Inside,Social,Chow,Body Weight,79.15,2022-03-30T12:00:00.000Z,2023-03-26T22:40:14.116Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,25.25,Outside,Social,Other,Body Weight,79,2004-03-10T06:00:00.000Z,2008-09-18T18:59:22.000Z
Ye-Ch-151,Emory NPRC,Chimpanzee,Female,14.75,Inside,Social,Chow,Body Weight,79,1998-10-23T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,17,Mixed,Social,Chow,Body Weight,79,2004-03-24T06:00:00.000Z,2008-04-07T16:19:13.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,17,Outside,Social,Other,Body Weight,79,1996-02-13T06:00:00.000Z,2008-09-18T18:59:22.000Z
Ye-Ch-85,Emory NPRC,Chimpanzee,Male,14,Inside,Social,Chow,Body Weight,79,1995-04-03T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-4,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,31.75,Outside,Social,Other,Body Weight,79,1997-11-05T06:00:00.000Z,2008-09-17T21:05:48.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,35.75,Inside,Social,Chow,Body Weight,79,1992-10-06T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,25,Outside,Social,Other,Body Weight,79,2003-06-16T05:00:00.000Z,2008-10-01T21:30:44.000Z
Tx-Ch-46,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,24,Outside,Social,Other,Body Weight,79,2002-07-02T05:00:00.000Z,2008-10-01T21:30:44.000Z
Tx-Ch-17,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,25.25,Outside,Social,Other,Body Weight,79,1992-04-23T05:00:00.000Z,2008-10-21T21:16:50.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,31.75,Outside,Social,Other,Body Weight,79,1997-10-02T05:00:00.000Z,2008-09-23T20:19:13.000Z
Tx-Ch-27,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,31.5,Outside,Social,Other,Body Weight,79,1997-07-16T05:00:00.000Z,2008-09-23T20:19:13.000Z
Ye-Ch-61,Emory NPRC,Chimpanzee,Male,12,Inside,Social,Chow,Body Weight,79,1990-01-15T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,27,Mixed,Social,Chow,Body Weight,79,2005-02-17T06:00:00.000Z,2008-04-07T16:19:08.000Z
Tx-Ch-19,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,29.25,Outside,Social,Other,Body Weight,79,1996-05-15T05:00:00.000Z,2008-10-21T21:26:16.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,14.5,Outside,Social,Other,Body Weight,79,1993-07-15T05:00:00.000Z,2008-09-18T18:59:22.000Z
Tx-Ch-58,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17.25,Outside,Social,Other,Body Weight,79,2001-04-05T05:00:00.000Z,2008-10-03T21:26:08.000Z
Tx-Ch-19,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,29.5,Outside,Social,Other,Body Weight,79,1996-09-11T05:00:00.000Z,2008-10-21T21:26:16.000Z
Tx-Ch-23,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,28,Outside,Social,Other,Body Weight,79,1996-03-05T06:00:00.000Z,2008-10-21T21:37:58.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,24.75,Outside,Social,Other,Body Weight,79,2003-08-27T05:00:00.000Z,2008-09-18T18:59:22.000Z
Tx-Ch-23,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,35.25,Outside,Social,Other,Body Weight,79,2003-04-09T05:00:00.000Z,2008-10-21T21:37:58.000Z
Tx-Ch-24,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,25,Outside,Social,Other,Body Weight,79,1990-03-20T06:00:00.000Z,2008-10-21T21:40:35.000Z
Tx-Ch-66,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,17,Outside,Social,Other,Body Weight,79,2002-04-01T06:00:00.000Z,2009-01-21T21:28:29.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,19,Inside,Social,Chow,Body Weight,79,1996-02-28T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-78,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,14.25,Outside,Social,Other,Body Weight,79,2002-08-08T05:00:00.000Z,2009-01-21T21:41:56.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,21.5,Mixed,Social,Chow,Body Weight,79,2008-09-03T12:00:00.000Z,2021-03-05T17:45:24.820Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,16,Mixed,Social,Chow,Body Weight,79,2003-02-25T06:00:00.000Z,2008-04-07T16:19:13.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,22,Mixed,Social,Chow,Body Weight,79,2009-03-10T12:00:00.000Z,2021-03-05T17:45:23.294Z
Tx-Ch-8,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,28.5,Outside,Social,Other,Body Weight,79,1993-08-11T05:00:00.000Z,2008-10-10T21:15:26.000Z
Tx-Ch-8,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,27.75,Outside,Social,Other,Body Weight,79,1992-12-04T06:00:00.000Z,2008-10-10T21:15:26.000Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,27.25,Outside,Social,Other,Body Weight,79,2002-05-23T05:00:00.000Z,2008-09-30T18:37:20.000Z
Tx-Ch-8,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,25.25,Outside,Social,Other,Body Weight,79,1990-06-14T05:00:00.000Z,2008-10-10T21:15:26.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,37,Inside,Social,Chow,Body Weight,79,1994-01-14T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-42,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,14.5,Outside,Social,Other,Body Weight,79,1991-09-05T05:00:00.000Z,2008-09-30T18:37:27.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,23.5,Mixed,Social,Chow,Body Weight,79,2010-08-17T12:00:00.000Z,2021-03-05T17:45:20.116Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,23.75,Mixed,Social,Chow,Body Weight,79,2010-10-29T12:00:00.000Z,2021-03-05T17:45:20.080Z
Ye-Ch-42,Emory NPRC,Chimpanzee,Male,30,Inside,Social,Chow,Body Weight,79,1999-03-12T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-78,Alamogordo Primate Facility,Chimpanzee,Female,21,Mixed,Social,Chow,Body Weight,79,2010-06-23T12:00:00.000Z,2021-03-25T12:05:47.431Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,40.25,Inside,Social,Chow,Body Weight,79,1998-05-27T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,22.25,Mixed,Social,Chow,Body Weight,79,2005-05-24T05:00:00.000Z,2008-04-07T16:19:09.000Z
Ye-Ch-165,Emory NPRC,Chimpanzee,Female,17.75,Inside,Social,Chow,Body Weight,78.95,2003-03-12T12:00:00.000Z,2020-10-29T16:41:04.418Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.5,Inside,Social,Chow,Body Weight,78.92,2019-08-18T12:00:00.000Z,2023-03-26T22:40:01.787Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,78.92,2019-06-18T12:00:00.000Z,2023-03-26T22:40:01.897Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,29.5,Inside,Social,Chow,Body Weight,78.92,2017-08-24T12:00:00.000Z,2023-03-26T22:40:21.273Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,29,Inside,Social,Chow,Body Weight,78.92,2016-12-26T12:00:00.000Z,2023-03-26T22:40:21.580Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,25.25,Inside,Social,Chow,Body Weight,78.92,2016-03-30T12:00:00.000Z,2023-03-26T22:40:17.539Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28.5,Inside,Social,Chow,Body Weight,78.92,2016-08-28T12:00:00.000Z,2023-03-26T22:40:21.721Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,31,Inside,Social,Chow,Body Weight,78.92,2021-12-27T12:00:00.000Z,2023-03-26T22:40:14.252Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32.25,Inside,Social,Chow,Body Weight,78.92,2017-04-20T12:00:00.000Z,2023-03-26T22:40:03.372Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,29,Inside,Social,Chow,Body Weight,78.92,2017-02-22T12:00:00.000Z,2023-03-26T22:40:21.492Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,29.75,Inside,Social,Chow,Body Weight,78.9,1989-10-26T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32,Inside,Social,Chow,Body Weight,78.7,2017-03-21T12:00:00.000Z,2023-03-26T22:40:03.416Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,78.7,2019-10-24T12:00:00.000Z,2023-03-26T22:40:01.657Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36,Inside,Social,Chow,Body Weight,78.7,2021-03-28T12:00:00.000Z,2023-03-26T22:40:00.834Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36.25,Inside,Social,Chow,Body Weight,78.7,2021-05-01T12:00:00.000Z,2023-03-26T22:40:00.771Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,28.75,Inside,Social,Chow,Body Weight,78.698,2019-11-05T12:00:00.000Z,2023-03-26T22:40:15.557Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,29.75,Inside,Social,Chow,Body Weight,78.698,2017-11-03T12:00:00.000Z,2023-03-26T22:40:21.173Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26.75,Inside,Social,Chow,Body Weight,78.698,2017-10-31T12:00:00.000Z,2023-03-26T22:40:16.592Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,30,Inside,Social,Chow,Body Weight,78.698,2017-12-20T12:00:00.000Z,2023-03-26T22:40:21.025Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,19.5,Mixed,Social,Chow,Body Weight,78.68,1997-06-10T05:00:00.000Z,2008-10-03T17:28:23.000Z
Al-Ch-31,Alamogordo Primate Facility,Chimpanzee,Female,21.75,Mixed,Social,Chow,Body Weight,78.5,2004-10-06T05:00:00.000Z,2008-04-07T16:19:09.000Z
Al-Ch-2,Alamogordo Primate Facility,Chimpanzee,Female,42.5,Mixed,Social,Chow,Body Weight,78.5,2006-08-08T05:00:00.000Z,2008-04-07T16:19:07.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,78.5,1991-03-28T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-68,Alamogordo Primate Facility,Chimpanzee,Male,21.75,Mixed,Social,Chow,Body Weight,78.5,2008-12-29T12:00:00.000Z,2021-03-05T17:45:23.333Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,26.75,Inside,Social,Chow,Body Weight,78.5,1999-07-31T17:00:00.000Z,1999-07-31T17:00:00.000Z
Al-Ch-73,Alamogordo Primate Facility,Chimpanzee,Female,20.25,Mixed,Social,Chow,Body Weight,78.5,2008-03-19T05:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-46,Alamogordo Primate Facility,Chimpanzee,Male,26.75,Mixed,Social,Chow,Body Weight,78.5,2006-01-26T06:00:00.000Z,2008-04-07T16:19:11.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,35.25,Inside,Social,Chow,Body Weight,78.5,1992-02-14T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,30,Inside,Social,Chow,Body Weight,78.5,1990-03-21T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-97,Alamogordo Primate Facility,Chimpanzee,Male,18.25,Mixed,Social,Chow,Body Weight,78.5,2007-06-06T05:00:00.000Z,2008-09-12T16:14:27.000Z
Ye-Ch-151,Emory NPRC,Chimpanzee,Female,14.25,Inside,Social,Chow,Body Weight,78.5,1998-04-21T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,34.25,Inside,Social,Chow,Body Weight,78.5,1994-05-22T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-93,Alamogordo Primate Facility,Chimpanzee,Female,23.5,Mixed,Social,Chow,Body Weight,78.5,2007-09-12T05:00:00.000Z,2008-09-12T16:14:27.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,30.25,Inside,Social,Chow,Body Weight,78.5,1990-06-05T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34.25,Inside,Social,Chow,Body Weight,78.5,1991-04-12T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,31,Inside,Social,Chow,Body Weight,78.5,1991-02-27T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-8,Emory NPRC,Chimpanzee,Female,41.25,Inside,Social,Chow,Body Weight,78.5,1999-07-31T17:00:00.000Z,1999-07-31T17:00:00.000Z
Al-Ch-57,Alamogordo Primate Facility,Chimpanzee,Female,20.25,Mixed,Social,Chow,Body Weight,78.5,2006-08-08T05:00:00.000Z,2008-04-07T16:19:12.000Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,26.25,Inside,Social,Chow,Body Weight,78.471,2017-05-22T12:00:00.000Z,2023-03-26T22:40:16.841Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32.5,Inside,Social,Chow,Body Weight,78.47,2017-08-25T12:00:00.000Z,2023-03-26T22:40:03.196Z
Ye-Ch-20,Emory NPRC,Chimpanzee,Female,30.75,Inside,Social,Chow,Body Weight,78.4,1988-11-27T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-61,Emory NPRC,Chimpanzee,Male,11.75,Inside,Social,Chow,Body Weight,78.4,1989-12-16T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,30.5,Inside,Social,Chow,Body Weight,78.24,2015-08-21T12:00:00.000Z,2023-03-26T22:40:04.292Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,30.5,Inside,Social,Chow,Body Weight,78.24,2015-09-14T12:00:00.000Z,2023-03-26T22:40:04.251Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,32.25,Inside,Social,Chow,Body Weight,78.24,2017-06-22T12:00:00.000Z,2023-03-26T22:40:03.290Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,31.5,Inside,Social,Chow,Body Weight,78.24,2022-08-03T12:00:00.000Z,2023-03-26T22:40:13.943Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,34.5,Inside,Social,Chow,Body Weight,78.24,2019-07-14T12:00:00.000Z,2023-03-26T22:40:01.843Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36,Inside,Social,Chow,Body Weight,78.24,2021-02-27T12:00:00.000Z,2023-03-26T22:40:00.884Z
Ye-Ch-165,Emory NPRC,Chimpanzee,Female,15.75,Inside,Social,Chow,Body Weight,78.04,2001-03-14T12:00:00.000Z,2020-10-29T16:41:04.475Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35,Inside,Social,Chow,Body Weight,78.02,2020-02-29T12:00:00.000Z,2023-03-26T22:40:01.440Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,33.5,Inside,Social,Chow,Body Weight,78.02,2018-07-25T12:00:00.000Z,2023-03-26T22:40:02.521Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,36.5,Inside,Social,Chow,Body Weight,78.02,2021-08-28T12:00:00.000Z,2023-03-26T22:40:00.584Z
Ye-Ch-159,Emory NPRC,Chimpanzee,Female,35.5,Inside,Social,Chow,Body Weight,78.02,2020-07-19T12:00:00.000Z,2023-03-26T22:40:01.234Z
Ye-Ch-170,Emory NPRC,Chimpanzee,Male,30.75,Inside,Social,Chow,Body Weight,78.018,2021-09-26T12:00:00.000Z,2023-03-26T22:40:14.386Z
Ye-Ch-179,Emory NPRC,Chimpanzee,Female,28.75,Inside,Social,Chow,Body Weight,78.018,2016-11-17T12:00:00.000Z,2023-03-26T22:40:21.627Z
Tx-Ch-60,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,11.5,Outside,Social,Other,Body Weight,78,1996-01-23T06:00:00.000Z,2008-10-03T21:26:21.000Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,26.5,Inside,Social,Chow,Body Weight,78,1999-04-27T17:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-8,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,30.25,Outside,Social,Other,Body Weight,78,1995-06-14T05:00:00.000Z,2008-10-10T21:15:26.000Z
Al-Ch-82,Alamogordo Primate Facility,Chimpanzee,Female,13.25,Mixed,Social,Chow,Body Weight,78,2005-02-23T06:00:00.000Z,2008-04-07T16:19:15.000Z
Al-Ch-7,Alamogordo Primate Facility,Chimpanzee,Female,33.25,Mixed,Social,Chow,Body Weight,78,2007-03-29T05:00:00.000Z,2008-09-12T16:14:21.000Z
Ye-Ch-103,Emory NPRC,Chimpanzee,Male,14.5,Inside,Social,Chow,Body Weight,78,1998-07-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,12.5,Mixed,Social,Chow,Body Weight,78,1990-07-23T05:00:00.000Z,2008-10-03T17:28:23.000Z
Tx-Ch-42,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,19,Outside,Social,Other,Body Weight,78,1996-02-13T06:00:00.000Z,2008-09-30T18:37:27.000Z
Al-Ch-93,Alamogordo Primate Facility,Chimpanzee,Female,23.25,Mixed,Social,Chow,Body Weight,78,2007-06-12T05:00:00.000Z,2008-09-12T16:14:27.000Z
Tx-Ch-30,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,21,Outside,Social,Other,Body Weight,78,1991-03-06T06:00:00.000Z,2008-09-22T21:51:02.000Z
Tx-Ch-40,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,26.5,Outside,Social,Other,Body Weight,78,2001-08-01T05:00:00.000Z,2008-09-30T18:37:20.000Z
Tx-Ch-6,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,30,Outside,Social,Other,Body Weight,78,1992-02-13T06:00:00.000Z,2008-09-17T21:36:15.000Z
Tx-Ch-103,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,13.25,Outside,Social,Other,Body Weight,78,2004-03-29T06:00:00.000Z,2009-01-21T22:16:41.000Z
Ye-Ch-70,Emory NPRC,Chimpanzee,Female,26.25,Inside,Social,Chow,Body Weight,78,1999-02-02T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-42,Emory NPRC,Chimpanzee,Male,30,Inside,Social,Chow,Body Weight,78,1999-02-21T18:00:00.000Z,1999-06-01T05:00:00.000Z
Tx-Ch-59,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,14,Outside,Social,Other,Body Weight,78,1998-02-18T06:00:00.000Z,2008-10-03T21:26:15.000Z
Tx-Ch-23,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,29.5,Outside,Social,Other,Body Weight,78,1997-07-17T05:00:00.000Z,2008-10-21T21:37:58.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,21.75,Outside,Social,Other,Body Weight,78,2000-08-30T05:00:00.000Z,2008-09-18T18:59:22.000Z
Al-Ch-82,Alamogordo Primate Facility,Chimpanzee,Female,16.75,Mixed,Social,Chow,Body Weight,78,2008-09-30T12:00:00.000Z,2021-03-11T22:02:28.274Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,78,1991-09-06T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,34.75,Inside,Social,Chow,Body Weight,78,1991-08-28T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-61,Emory NPRC,Chimpanzee,Male,13,Inside,Social,Chow,Body Weight,78,1991-01-14T18:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-16,Alamogordo Primate Facility,Chimpanzee,Male,16.75,Mixed,Social,Chow,Body Weight,78,1994-09-06T05:00:00.000Z,2008-10-03T17:28:23.000Z
Tx-Ch-5,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,28.25,Outside,Social,Other,Body Weight,78,1991-05-29T05:00:00.000Z,2008-09-17T21:17:06.000Z
Tx-Ch-5,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Female,27.75,Outside,Social,Other,Body Weight,78,1990-11-20T06:00:00.000Z,2008-09-17T21:17:06.000Z
Ye-Ch-14,Emory NPRC,Chimpanzee,Male,30.25,Inside,Social,Chow,Body Weight,78,1990-05-30T17:00:00.000Z,1999-06-01T05:00:00.000Z
Al-Ch-75,Alamogordo Primate Facility,Chimpanzee,Male,18.5,Mixed,Social,Chow,Body Weight,78,2007-06-05T05:00:00.000Z,2008-09-12T16:14:26.000Z
Al-Ch-29,Alamogordo Primate Facility,Chimpanzee,Female,22,Mixed,Social,Chow,Body Weight,78,2004-07-08T05:00:00.000Z,2008-04-07T16:19:09.000Z
Tx-Ch-47,University of Texas M.D. Anderson Cancer Center,Chimpanzee,Male,18.25,Outside,Social,Other,Body Weight,78,1997-03-28T06:00:00.000Z,2008-09-18T18:59:22.000Z
Ye-Ch-55,Emory NPRC,Chimpanzee,Male,13.75,Inside,Social,Chow,Body Weight,78,1990-12-13T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Ch-7,Emory NPRC,Chimpanzee,Female,36.25,Inside,Social,Chow,Body Weight,78,1993-03-03T18:00:00.000Z,1999-06-01T05:00:00.000Z
