subject_code,research_site_name,species_common_name,sex,age,housing_name,behavior_name,diet_name,measurement_name,measurement_value,measurement_date,measurement_user_date
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,25.5,Mixed,Social,Chow,Body Weight,171.46,2021-01-03T12:00:00.000Z,2022-05-26T14:10:23.841Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,21.75,Unknown,Mixed,Other,Body Weight,171.46,2014-03-02T12:00:00.000Z,2020-08-06T15:14:29.256Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,24.5,Mixed,Social,Chow,Body Weight,171.46,2019-12-12T12:00:00.000Z,2022-05-26T14:11:38.334Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,32.5,Mixed,Social,Chow,Body Weight,171.46,2016-07-14T12:00:00.000Z,2022-05-26T14:11:17.796Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,37.75,Mixed,Social,Chow,Body Weight,171.46,2021-08-06T12:00:00.000Z,2022-05-26T14:11:15.698Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,23.5,Mixed,Social,Chow,Body Weight,171.46,2019-02-27T12:00:00.000Z,2022-05-26T14:11:38.370Z
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,171.46,2021-02-14T12:00:00.000Z,2022-05-26T14:10:23.780Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,171.45,2008-08-18T05:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,171.45,2008-07-25T05:00:00.000Z,2011-03-08T22:52:28.000Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,37,Mixed,Social,Chow,Body Weight,171.4,2022-02-06T12:00:00.000Z,2022-05-26T14:11:24.749Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,22.75,Mixed,Social,Other,Body Weight,171.19,2005-12-29T12:00:00.000Z,2020-08-17T18:18:34.889Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,23.25,Unknown,Mixed,Other,Body Weight,171,2015-08-16T12:00:00.000Z,2020-08-06T15:14:28.959Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,171,2009-10-11T12:00:00.000Z,2022-05-26T14:11:21.028Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,22.25,Unknown,Mixed,Other,Body Weight,171,2014-07-17T12:00:00.000Z,2020-08-06T15:14:29.214Z
Ye-Go-1,Emory NPRC,Western lowland gorilla,Male,24.25,Mixed,Social,Other,Body Weight,171,1985-05-13T17:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,30,Unknown,Unknown,Other,Body Weight,171,2006-05-04T12:00:00.000Z,2020-08-17T18:18:45.697Z
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,26.5,Mixed,Social,Chow,Body Weight,171,2022-01-04T12:00:00.000Z,2022-05-26T14:10:23.642Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,26.5,Mixed,Social,Chow,Body Weight,171,2022-01-12T12:00:00.000Z,2022-05-26T14:11:37.862Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,31.5,Unknown,Unknown,Other,Body Weight,171,2007-11-20T12:00:00.000Z,2020-08-17T18:18:45.323Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.25,Mixed,Social,Chow,Body Weight,170.7,2021-06-17T12:00:00.000Z,2022-05-26T14:11:25.623Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.25,Unknown,Unknown,Other,Body Weight,170.6,2005-08-27T12:00:00.000Z,2020-08-17T18:18:43.329Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,23.25,Mixed,Social,Chow,Body Weight,170.55,2018-12-07T12:00:00.000Z,2022-05-26T14:11:38.435Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,170.55,2008-08-25T05:00:00.000Z,2011-03-08T22:52:28.000Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,23.75,Mixed,Social,Chow,Body Weight,170.55,2007-09-15T12:00:00.000Z,2022-05-26T14:11:22.313Z
Ye-Go-23,Emory NPRC,Western lowland gorilla,Male,16,Mixed,Social,Other,Body Weight,170.55,2012-06-29T12:00:00.000Z,2020-08-17T18:18:41.513Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,19.75,Mixed,Social,Chow,Body Weight,170.55,2018-08-17T12:00:00.000Z,2022-05-26T14:10:33.291Z
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,26,Mixed,Social,Chow,Body Weight,170.55,2021-07-19T12:00:00.000Z,2022-05-26T14:10:23.711Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,37.5,Mixed,Social,Chow,Body Weight,170.55,2021-07-10T12:00:00.000Z,2022-05-26T14:11:15.733Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,37.5,Mixed,Social,Chow,Body Weight,170.55,2021-06-13T12:00:00.000Z,2022-05-26T14:11:15.769Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,170.55,2008-09-01T05:00:00.000Z,2011-03-08T22:52:28.000Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,14.25,Mixed,Social,Other,Body Weight,170.5,1978-04-25T18:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.25,Mixed,Social,Chow,Body Weight,170.4,2016-02-19T12:00:00.000Z,2022-05-26T14:11:13.632Z
Ye-Go-1,Emory NPRC,Western lowland gorilla,Male,19,Mixed,Social,Other,Body Weight,170.4,1980-01-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,23.25,Mixed,Social,Other,Body Weight,170.19,2006-08-01T12:00:00.000Z,2020-08-17T18:18:34.744Z
Hd-Go-2,Henry Doorly Zoo,Western lowland gorilla,Male,23.5,Mixed,Social,Chow,Body Weight,170.1,2018-04-15T12:00:00.000Z,2022-05-26T14:10:13.490Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.25,Unknown,Unknown,Other,Body Weight,170.1,2005-08-16T12:00:00.000Z,2020-08-17T18:18:43.384Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,23.5,Unknown,Mixed,Other,Body Weight,170.1,2015-10-30T12:00:00.000Z,2020-08-06T15:14:28.918Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,170.1,2009-08-16T12:00:00.000Z,2022-05-26T14:11:21.192Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,32,Mixed,Social,Chow,Body Weight,170.1,2016-01-15T12:00:00.000Z,2022-05-26T14:11:18.061Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.5,Unknown,Mixed,Other,Body Weight,170.1,2008-12-26T06:00:00.000Z,2011-03-08T22:52:28.000Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,22.25,Mixed,Social,Chow,Body Weight,170.1,2021-02-18T12:00:00.000Z,2022-05-26T14:10:32.724Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,23.25,Unknown,Mixed,Other,Body Weight,170.1,2015-09-10T12:00:00.000Z,2020-08-06T15:14:28.938Z
Ye-Go-1,Emory NPRC,Western lowland gorilla,Male,18.5,Mixed,Social,Other,Body Weight,170,1979-08-07T17:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,16.75,Mixed,Social,Chow,Body Weight,170,2012-05-30T12:00:00.000Z,2022-05-26T14:11:38.957Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,31.5,Unknown,Unknown,Other,Body Weight,170,2007-10-17T12:00:00.000Z,2020-08-17T18:18:45.401Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.5,Mixed,Social,Chow,Body Weight,170,2021-08-03T12:00:00.000Z,2022-05-26T14:11:25.310Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.25,Mixed,Social,Chow,Body Weight,170,2021-07-21T12:00:00.000Z,2022-05-26T14:11:25.381Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.25,Mixed,Social,Chow,Body Weight,170,2021-07-01T12:00:00.000Z,2022-05-26T14:11:25.449Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,169.8,2021-12-01T12:00:00.000Z,2022-05-26T14:11:24.963Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,169.8,2021-11-08T12:00:00.000Z,2022-05-26T14:11:25.098Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,16.5,Mixed,Social,Chow,Body Weight,169.7,2011-12-28T12:00:00.000Z,2022-05-26T14:11:38.990Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.25,Unknown,Unknown,Other,Body Weight,169.7,2005-07-29T12:00:00.000Z,2020-08-17T18:18:43.438Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,169.65,2008-07-14T05:00:00.000Z,2011-03-08T22:52:28.000Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,31.5,Mixed,Social,Chow,Body Weight,169.64,2015-04-26T12:00:00.000Z,2022-05-26T14:11:18.471Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,23.75,Unknown,Mixed,Other,Body Weight,169.64,2016-01-19T12:00:00.000Z,2020-08-06T15:14:28.876Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,169.64,2009-08-30T12:00:00.000Z,2022-05-26T14:11:21.126Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.5,Mixed,Social,Chow,Body Weight,169.3,2021-08-23T12:00:00.000Z,2022-05-26T14:11:25.276Z
Hd-Go-21,Henry Doorly Zoo,Western lowland gorilla,Male,26.5,Mixed,Social,Chow,Body Weight,169.3,1993-02-03T12:00:00.000Z,2022-05-26T14:11:02.826Z
Hd-Go-28,Henry Doorly Zoo,Western lowland gorilla,Male,38,Mixed,Social,Chow,Body Weight,169.2,2001-12-01T12:00:00.000Z,2022-05-26T14:11:48.633Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,14.75,Unknown,Mixed,Other,Body Weight,169.2,2007-01-28T06:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,169.2,2008-08-05T05:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.75,Unknown,Mixed,Other,Body Weight,169.2,2009-01-25T06:00:00.000Z,2011-03-08T22:52:29.000Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.25,Unknown,Unknown,Other,Body Weight,169.2,2005-08-20T12:00:00.000Z,2020-08-17T18:18:43.356Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,29,Unknown,Unknown,Other,Body Weight,169.2,2005-04-11T12:00:00.000Z,2020-08-17T18:18:45.802Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,20,Mixed,Social,Other,Body Weight,169.19,2003-03-30T12:00:00.000Z,2020-08-17T18:18:35.128Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,25.5,Mixed,Social,Chow,Body Weight,169.19,2021-01-03T12:00:00.000Z,2022-05-26T14:11:38.094Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,23.5,Mixed,Social,Chow,Body Weight,169.19,2007-07-12T12:00:00.000Z,2022-05-26T14:11:22.384Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,35,Mixed,Social,Chow,Body Weight,169.19,2018-10-30T12:00:00.000Z,2022-05-26T14:11:16.716Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,20.25,Mixed,Social,Chow,Body Weight,169.19,2019-02-27T12:00:00.000Z,2022-05-26T14:10:33.132Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,22.5,Mixed,Social,Chow,Body Weight,169.19,2021-05-10T12:00:00.000Z,2022-05-26T14:10:32.635Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,34.75,Mixed,Social,Chow,Body Weight,169.19,2018-09-19T12:00:00.000Z,2022-05-26T14:11:16.753Z
Hd-Go-19,Henry Doorly Zoo,Western lowland gorilla,Female,25.5,Mixed,Social,Chow,Body Weight,169.19,1988-01-20T12:00:00.000Z,2022-05-26T14:10:59.808Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,17.75,Mixed,Social,Other,Body Weight,169.19,2001-01-08T12:00:00.000Z,2020-08-17T18:18:35.237Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,32.25,Mixed,Social,Chow,Body Weight,169.19,2016-04-08T12:00:00.000Z,2022-05-26T14:11:17.946Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,169.19,2009-09-13T12:00:00.000Z,2022-05-26T14:11:21.061Z
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,25.25,Mixed,Social,Chow,Body Weight,169.19,2020-10-22T12:00:00.000Z,2022-05-26T14:10:23.969Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,23.25,Mixed,Social,Chow,Body Weight,169.19,2018-09-15T12:00:00.000Z,2022-05-26T14:11:38.466Z
Ye-Go-23,Emory NPRC,Western lowland gorilla,Male,15.75,Mixed,Social,Other,Body Weight,169.19,2012-05-30T12:00:00.000Z,2020-08-17T18:18:41.541Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,169.1,2021-11-16T12:00:00.000Z,2022-05-26T14:11:25.032Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,31.25,Unknown,Unknown,Other,Body Weight,169,2007-07-24T12:00:00.000Z,2020-08-17T18:18:45.536Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,31.5,Unknown,Unknown,Other,Body Weight,169,2007-10-08T12:00:00.000Z,2020-08-17T18:18:45.426Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,168.9,2021-11-24T12:00:00.000Z,2022-05-26T14:11:24.998Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.25,Unknown,Unknown,Other,Body Weight,168.8,2005-09-05T12:00:00.000Z,2020-08-17T18:18:43.303Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,168.75,2008-09-15T05:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,22.5,Unknown,Mixed,Other,Body Weight,168.74,2014-11-25T12:00:00.000Z,2020-08-06T15:14:29.172Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,168.74,2021-05-10T12:00:00.000Z,2022-05-26T14:11:37.977Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,21,Mixed,Social,Chow,Body Weight,168.74,2004-12-10T12:00:00.000Z,2022-05-26T14:11:22.846Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,27,Mixed,Social,Chow,Body Weight,168.74,2011-01-12T12:00:00.000Z,2022-05-26T14:11:20.142Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,21,Mixed,Social,Chow,Body Weight,168.74,2005-01-15T12:00:00.000Z,2022-05-26T14:11:22.813Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,22.25,Mixed,Social,Chow,Body Weight,168.74,2017-11-05T12:00:00.000Z,2022-05-26T14:11:38.663Z
Hd-Go-19,Henry Doorly Zoo,Western lowland gorilla,Female,26.25,Mixed,Social,Chow,Body Weight,168.74,1988-11-02T12:00:00.000Z,2022-05-26T14:10:59.769Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,34,Mixed,Social,Chow,Body Weight,168.63,2017-12-17T12:00:00.000Z,2022-05-26T14:11:10.262Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.25,Mixed,Social,Chow,Body Weight,168.63,2016-04-09T12:00:00.000Z,2022-05-26T14:11:13.408Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,19,Unknown,Unknown,Other,Body Weight,168.3,1995-05-25T12:00:00.000Z,2020-08-17T18:18:46.144Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,18.25,Unknown,Unknown,Other,Body Weight,168.3,1994-09-01T12:00:00.000Z,2020-08-17T18:18:46.173Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,16.75,Unknown,Unknown,Other,Body Weight,168.3,1993-01-27T12:00:00.000Z,2020-08-17T18:18:46.202Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,168.3,2008-09-22T05:00:00.000Z,2011-03-08T22:52:28.000Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,19.75,Unknown,Unknown,Other,Body Weight,168.3,1996-02-22T12:00:00.000Z,2020-08-17T18:18:46.116Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.5,Unknown,Mixed,Other,Body Weight,168.3,2008-10-13T05:00:00.000Z,2011-03-08T22:52:28.000Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,26.75,Mixed,Social,Chow,Body Weight,168.28,2022-05-19T12:00:00.000Z,2022-05-26T14:11:37.746Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,37,Mixed,Social,Chow,Body Weight,168.28,2021-01-23T12:00:00.000Z,2022-05-26T14:11:15.949Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,25.75,Mixed,Social,Chow,Body Weight,168.28,2009-09-06T12:00:00.000Z,2022-05-26T14:11:21.094Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,26.75,Mixed,Social,Chow,Body Weight,168.28,2022-04-13T12:00:00.000Z,2022-05-26T14:11:37.784Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,168.2,2021-11-11T12:00:00.000Z,2022-05-26T14:11:25.065Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,19.5,Mixed,Social,Other,Body Weight,168.2,1983-05-09T17:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,168.2,2021-11-04T12:00:00.000Z,2022-05-26T14:11:25.132Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.5,Mixed,Social,Chow,Body Weight,168.18,2016-05-20T12:00:00.000Z,2022-05-26T14:11:13.208Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.25,Mixed,Social,Chow,Body Weight,168.1,2016-03-05T12:00:00.000Z,2022-05-26T14:11:13.555Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.25,Mixed,Social,Chow,Body Weight,168.1,2016-02-12T12:00:00.000Z,2022-05-26T14:11:13.669Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,20,Mixed,Social,Chow,Body Weight,168,2015-07-02T12:00:00.000Z,2022-05-26T14:11:38.899Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.5,Mixed,Social,Chow,Body Weight,168,2021-07-29T12:00:00.000Z,2022-05-26T14:11:25.344Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,31.75,Unknown,Unknown,Other,Body Weight,168,2008-03-23T12:00:00.000Z,2020-08-17T18:18:45.240Z
Ye-Go-5,Emory NPRC,Western lowland gorilla,Male,16,Mixed,Social,Other,Body Weight,168,1980-01-08T18:00:00.000Z,1999-06-01T05:00:00.000Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.25,Mixed,Social,Chow,Body Weight,168,2021-06-21T12:00:00.000Z,2022-05-26T14:11:25.588Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.5,Unknown,Unknown,Other,Body Weight,167.9,2005-09-09T12:00:00.000Z,2020-08-17T18:18:43.276Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,167.85,2008-09-08T05:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.5,Unknown,Mixed,Other,Body Weight,167.85,2008-11-30T06:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.5,Unknown,Mixed,Other,Body Weight,167.85,2008-11-17T06:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,167.85,2008-10-06T05:00:00.000Z,2011-03-08T22:52:28.000Z
Hd-Go-31,Henry Doorly Zoo,Western lowland gorilla,Male,26,Mixed,Social,Chow,Body Weight,167.83,2021-07-20T12:00:00.000Z,2022-05-26T14:11:37.938Z
Ye-Go-23,Emory NPRC,Western lowland gorilla,Male,13.75,Mixed,Social,Other,Body Weight,167.83,2010-03-18T12:00:00.000Z,2020-08-17T18:18:41.730Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,23,Mixed,Social,Chow,Body Weight,167.83,2022-01-04T12:00:00.000Z,2022-05-26T14:10:32.483Z
Hd-Go-9,Henry Doorly Zoo,Western lowland gorilla,Male,22.5,Mixed,Social,Chow,Body Weight,167.83,2021-07-20T12:00:00.000Z,2022-05-26T14:10:32.586Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,32,Mixed,Social,Chow,Body Weight,167.83,2015-11-18T12:00:00.000Z,2022-05-26T14:11:18.131Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,32,Mixed,Social,Chow,Body Weight,167.83,2015-12-13T12:00:00.000Z,2022-05-26T14:11:18.098Z
Ye-Go-20,Emory NPRC,Western lowland gorilla,Male,22.5,Mixed,Social,Other,Body Weight,167.83,2012-03-03T12:00:00.000Z,2020-08-17T18:18:40.658Z
Ye-Go-20,Emory NPRC,Western lowland gorilla,Male,22.5,Mixed,Social,Other,Body Weight,167.83,2012-03-31T12:00:00.000Z,2020-08-17T18:18:40.633Z
Ye-Go-20,Emory NPRC,Western lowland gorilla,Male,22.75,Mixed,Social,Other,Body Weight,167.83,2012-05-30T12:00:00.000Z,2020-08-17T18:18:40.609Z
Hd-Go-28,Henry Doorly Zoo,Western lowland gorilla,Male,16.5,Mixed,Social,Chow,Body Weight,167.83,1980-05-14T12:00:00.000Z,2022-05-26T14:11:48.811Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,167.8,2021-12-19T12:00:00.000Z,2022-05-26T14:11:24.925Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,34,Mixed,Social,Chow,Body Weight,167.72,2017-12-23T12:00:00.000Z,2022-05-26T14:11:10.223Z
Hd-Go-24,Henry Doorly Zoo,Western lowland gorilla,Male,36.75,Mixed,Social,Chow,Body Weight,167.7,2022-01-06T12:00:00.000Z,2022-05-26T14:11:24.818Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,167.4,2008-09-28T05:00:00.000Z,2011-03-08T22:52:28.000Z
Ye-Go-26,Emory NPRC,Western lowland gorilla,Male,29.5,Unknown,Unknown,Other,Body Weight,167.4,2005-09-18T12:00:00.000Z,2020-08-17T18:18:43.247Z
Ye-Go-1,Emory NPRC,Western lowland gorilla,Male,22.25,Mixed,Social,Other,Body Weight,167.4,1983-05-09T17:00:00.000Z,1999-06-01T05:00:00.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.5,Unknown,Mixed,Other,Body Weight,167.4,2008-10-28T05:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,16.25,Unknown,Mixed,Other,Body Weight,167.4,2008-09-30T05:00:00.000Z,2011-03-08T22:52:28.000Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,22.5,Unknown,Mixed,Other,Body Weight,167.38,2014-10-27T12:00:00.000Z,2020-08-06T15:14:29.193Z
Ye-Go-20,Emory NPRC,Western lowland gorilla,Male,21,Mixed,Social,Other,Body Weight,167.38,2010-10-12T12:00:00.000Z,2020-08-17T18:18:40.711Z
Na-Go-5,Smithsonian National Zoological Park,Western lowland gorilla,Male,23,Unknown,Mixed,Other,Body Weight,167.38,2015-07-02T12:00:00.000Z,2020-08-06T15:14:28.980Z
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,26.75,Mixed,Social,Chow,Body Weight,167.37,2022-04-13T12:00:00.000Z,2022-05-26T14:10:23.575Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,34.75,Mixed,Social,Chow,Body Weight,167.37,2018-08-31T12:00:00.000Z,2022-05-26T14:11:16.789Z
Hd-Go-5,Henry Doorly Zoo,Western lowland gorilla,Male,25.25,Mixed,Social,Chow,Body Weight,167.37,2020-09-01T12:00:00.000Z,2022-05-26T14:10:24.020Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,26,Mixed,Social,Chow,Body Weight,167.37,2009-12-27T12:00:00.000Z,2022-05-26T14:11:20.871Z
Hd-Go-23,Henry Doorly Zoo,Western lowland gorilla,Male,26,Mixed,Social,Chow,Body Weight,167.37,2009-12-14T12:00:00.000Z,2022-05-26T14:11:20.906Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.5,Mixed,Social,Chow,Body Weight,167.27,2016-06-03T12:00:00.000Z,2022-05-26T14:11:13.137Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,33,Mixed,Social,Chow,Body Weight,167.27,2016-12-16T12:00:00.000Z,2022-05-26T14:11:12.076Z
Hd-Go-22,Henry Doorly Zoo,Western lowland gorilla,Male,32.25,Mixed,Social,Chow,Body Weight,167.27,2016-04-22T12:00:00.000Z,2022-05-26T14:11:13.340Z
Ye-Go-13,Emory NPRC,Western lowland gorilla,Male,37,Mixed,Social,Other,Body Weight,167.2,2020-05-05T12:00:00.000Z,2020-08-17T18:18:31.713Z
Ye-Go-27,Emory NPRC,Western lowland gorilla,Male,29.75,Unknown,Unknown,Other,Body Weight,167,2005-12-30T12:00:00.000Z,2020-08-17T18:18:45.723Z
